153	220	16.0
153	219	12.0
153	217	4.0
153	153	25.0
153	84	12.0
153	16	12.0
155	313	9.0
155	155	9.0
155	149	12.0
155	68	9.0
156	316	16.0
156	55	16.0
156	363	16.0
156	353	4.0
156	348	12.0
156	314	16.0
156	300	12.0
156	218	8.0
156	191	12.0
156	189	16.0
156	158	12.0
156	156	41.0
156	135	16.0
156	107	16.0
156	92	12.0
156	68	16.0
156	44	16.0
156	43	12.0
156	13	16.0
158	363	12.0
158	353	3.0
158	348	9.0
158	314	12.0
158	300	9.0
158	218	6.0
158	191	9.0
158	189	12.0
158	158	10.0
158	156	12.0
158	135	12.0
158	107	12.0
158	92	9.0
158	68	12.0
158	44	12.0
158	43	9.0
158	13	12.0
160	340	12.0
160	160	9.0
162	354	3.0
162	181	3.0
162	178	1.0
162	167	3.0
162	162	1.0
162	148	3.0
162	89	3.0
162	88	3.0
162	33	1.0
162	4	3.0
163	163	9.0
165	361	9.0
165	257	9.0
165	165	18.0
165	100	9.0
167	337	9.0
167	293	12.0
167	204	12.0
167	354	9.0
167	181	9.0
167	178	3.0
167	167	18.0
167	162	3.0
167	148	9.0
167	89	9.0
167	88	9.0
167	33	3.0
167	4	9.0
169	169	18.0
172	269	9.0
172	216	9.0
172	210	12.0
172	199	6.0
172	172	9.0
172	145	9.0
172	95	9.0
172	36	9.0
173	354	12.0
173	339	8.0
173	337	12.0
173	319	8.0
173	223	12.0
173	188	8.0
173	173	16.0
173	114	8.0
173	89	8.0
173	26	12.0
173	4	8.0
174	174	16.0
174	153	12.0
175	311	6.0
175	288	9.0
175	175	9.0
175	41	6.0
176	303	6.0
176	289	9.0
176	279	3.0
176	261	6.0
176	210	6.0
176	201	9.0
176	200	9.0
176	176	9.0
176	124	6.0
176	117	3.0
177	360	4.0
177	303	4.0
177	283	6.0
177	197	8.0
177	177	4.0
177	115	6.0
177	83	4.0
177	69	6.0
177	38	6.0
177	34	6.0
178	354	3.0
178	181	3.0
178	178	1.0
178	167	3.0
178	162	1.0
178	148	3.0
178	89	3.0
178	88	3.0
178	33	1.0
178	4	3.0
179	179	1.0
181	354	9.0
181	181	18.0
181	178	3.0
181	167	9.0
181	162	3.0
181	148	9.0
181	89	9.0
181	88	9.0
181	33	3.0
181	4	9.0
183	315	12.0
183	271	12.0
183	183	13.0
183	84	9.0
185	185	9.0
187	276	9.0
187	187	9.0
187	81	6.0
188	305	12.0
188	354	6.0
188	339	4.0
188	337	6.0
188	319	4.0
188	223	15.0
188	188	13.0
188	173	8.0
188	114	4.0
188	89	4.0
188	26	6.0
188	4	16.0
189	363	16.0
189	353	4.0
189	348	12.0
189	314	16.0
189	300	12.0
189	218	8.0
189	191	12.0
189	189	16.0
189	158	12.0
189	156	16.0
189	135	16.0
189	107	16.0
189	92	12.0
189	68	16.0
189	44	16.0
189	43	12.0
189	13	16.0
190	209	6.0
190	190	4.0
190	121	6.0
191	363	12.0
191	353	3.0
191	348	9.0
191	314	12.0
191	300	9.0
191	218	6.0
191	191	9.0
191	189	12.0
191	158	9.0
191	156	12.0
191	135	12.0
191	107	12.0
191	92	9.0
191	68	12.0
191	44	12.0
191	43	9.0
191	13	12.0
192	192	9.0
194	194	9.0
194	143	6.0
195	362	8.0
195	195	16.0
195	151	12.0
195	120	16.0
195	79	16.0
196	364	3.0
196	196	9.0
196	152	9.0
196	145	9.0
196	123	9.0
196	108	12.0
196	96	6.0
196	74	6.0
197	360	8.0
197	303	8.0
197	283	12.0
197	197	32.0
197	177	8.0
197	115	12.0
197	83	8.0
197	69	12.0
197	38	12.0
197	34	12.0
199	269	6.0
199	216	6.0
199	210	8.0
199	199	4.0
199	172	6.0
199	145	6.0
199	95	6.0
199	36	6.0
200	303	6.0
200	289	9.0
200	279	3.0
200	261	6.0
200	210	6.0
200	201	9.0
200	200	9.0
200	176	9.0
200	124	6.0
200	117	3.0
201	303	6.0
201	289	9.0
201	279	3.0
201	261	6.0
201	210	6.0
201	201	9.0
201	200	9.0
201	176	9.0
201	124	6.0
201	117	3.0
202	202	9.0
202	149	6.0
203	351	12.0
203	338	12.0
203	308	16.0
203	303	4.0
203	203	16.0
203	152	16.0
203	105	16.0
204	337	12.0
204	293	16.0
204	204	16.0
204	167	12.0
205	205	9.0
207	260	12.0
207	207	9.0
209	209	9.0
209	190	6.0
209	121	9.0
210	303	4.0
210	289	6.0
210	279	2.0
210	261	4.0
210	201	6.0
210	200	6.0
210	176	6.0
210	124	4.0
210	117	2.0
210	269	12.0
210	216	12.0
210	210	20.0
210	199	8.0
210	172	12.0
210	145	12.0
210	95	12.0
210	36	12.0
211	257	6.0
211	236	9.0
211	211	9.0
213	355	8.0
213	352	32.0
213	333	32.0
213	256	12.0
213	221	8.0
213	213	32.0
213	132	8.0
213	125	28.0
213	84	20.0
213	39	12.0
214	214	16.0
216	269	9.0
216	216	9.0
216	210	12.0
216	199	6.0
216	172	9.0
216	145	9.0
216	95	9.0
216	36	9.0
217	322	3.0
217	294	3.0
217	221	3.0
217	220	4.0
217	219	3.0
217	217	1.0
217	153	4.0
217	84	3.0
217	16	3.0
218	317	9.0
218	128	12.0
218	363	8.0
218	353	2.0
218	348	6.0
218	314	8.0
218	300	6.0
218	218	13.0
218	191	6.0
218	189	8.0
218	158	6.0
218	156	8.0
218	135	8.0
218	107	8.0
218	92	6.0
218	68	8.0
218	44	14.0
218	43	6.0
218	13	8.0
219	133	9.0
219	322	9.0
219	294	9.0
219	221	9.0
219	220	12.0
219	219	18.0
219	217	3.0
219	153	12.0
219	84	9.0
219	16	9.0
220	322	12.0
220	294	12.0
220	221	12.0
220	220	16.0
220	219	12.0
220	217	4.0
220	153	16.0
220	84	12.0
220	16	12.0
221	312	1.0
221	355	4.0
221	352	8.0
221	333	8.0
221	256	6.0
221	213	8.0
221	132	4.0
221	125	6.0
221	39	6.0
221	322	9.0
221	294	9.0
221	221	14.0
221	220	12.0
221	219	9.0
221	217	3.0
221	153	12.0
221	84	13.0
221	16	9.0
223	116	12.0
223	305	12.0
223	354	9.0
223	339	6.0
223	337	9.0
223	319	6.0
223	223	27.0
223	188	15.0
223	173	12.0
223	114	6.0
223	89	6.0
223	26	9.0
223	4	27.0
224	224	1.0
227	227	10.0
230	230	1.0
232	232	16.0
234	234	9.0
236	257	6.0
236	236	25.0
236	211	9.0
238	238	41.0
242	282	2.0
242	289	3.0
242	242	15.0
249	249	1.0
249	69	4.0
250	318	6.0
250	250	9.0
250	49	12.0
251	251	1.0
253	253	1.0
255	320	9.0
255	255	9.0
255	76	9.0
256	61	2.0
256	44	4.0
256	355	6.0
256	352	12.0
256	333	12.0
256	256	13.0
256	221	6.0
256	213	12.0
256	132	6.0
256	125	9.0
256	84	6.0
256	39	9.0
257	236	6.0
257	211	6.0
257	361	9.0
257	257	13.0
257	165	9.0
257	100	9.0
260	260	16.0
260	207	12.0
261	303	4.0
261	289	6.0
261	279	2.0
261	261	4.0
261	210	4.0
261	201	6.0
261	200	6.0
261	176	6.0
261	124	4.0
261	117	2.0
262	262	16.0
265	265	29.0
269	269	9.0
269	216	9.0
269	210	12.0
269	199	6.0
269	172	9.0
269	145	9.0
269	95	9.0
269	36	9.0
270	350	16.0
270	280	16.0
270	270	16.0
270	51	12.0
271	315	16.0
271	183	12.0
271	84	12.0
271	323	16.0
271	271	32.0
271	142	12.0
271	65	16.0
271	24	12.0
272	272	1.0
274	274	16.0
276	276	9.0
276	187	9.0
276	81	6.0
277	277	16.0
279	303	2.0
279	289	3.0
279	279	1.0
279	261	2.0
279	210	2.0
279	201	3.0
279	200	3.0
279	176	3.0
279	124	2.0
279	117	1.0
280	343	9.0
280	350	16.0
280	280	25.0
280	270	16.0
280	51	12.0
282	282	1.0
282	242	2.0
283	360	6.0
283	303	6.0
283	283	9.0
283	197	12.0
283	177	6.0
283	115	9.0
283	83	6.0
283	69	9.0
283	38	9.0
283	34	9.0
284	284	16.0
286	286	9.0
288	311	6.0
288	288	9.0
288	175	9.0
288	41	6.0
289	242	3.0
289	303	6.0
289	279	3.0
289	261	6.0
289	210	6.0
289	201	9.0
289	200	9.0
289	176	9.0
289	124	6.0
289	117	3.0
289	297	16.0
289	289	38.0
289	63	16.0
291	291	1.0
293	337	12.0
293	293	16.0
293	204	16.0
293	167	12.0
294	322	9.0
294	294	34.0
294	221	9.0
294	220	12.0
294	219	9.0
294	217	3.0
294	153	12.0
294	84	9.0
294	16	9.0
297	343	8.0
297	297	20.0
297	289	16.0
297	63	16.0
299	344	9.0
299	299	9.0
299	20	12.0
300	313	2.0
300	90	4.0
300	363	12.0
300	353	3.0
300	348	9.0
300	314	16.0
300	300	10.0
300	218	6.0
300	191	9.0
300	189	12.0
300	158	9.0
300	156	12.0
300	135	12.0
300	107	12.0
300	92	9.0
300	68	12.0
300	44	12.0
300	43	9.0
300	13	12.0
301	301	4.0
303	289	6.0
303	279	2.0
303	261	4.0
303	210	4.0
303	201	6.0
303	200	6.0
303	176	6.0
303	124	4.0
303	117	2.0
303	351	3.0
303	338	3.0
303	308	4.0
303	203	4.0
303	152	4.0
303	105	4.0
303	360	4.0
303	303	9.0
303	283	6.0
303	197	8.0
303	177	4.0
303	115	6.0
303	83	4.0
303	69	6.0
303	38	6.0
303	34	6.0
304	304	9.0
304	125	12.0
304	0	9.0
305	305	16.0
305	223	12.0
305	188	12.0
305	4	16.0
306	306	1.0
306	117	2.0
307	307	1.0
307	58	1.0
308	351	12.0
308	338	12.0
308	308	16.0
308	303	4.0
308	203	16.0
308	152	16.0
308	105	16.0
309	309	16.0
311	351	12.0
311	111	12.0
311	311	13.0
311	288	6.0
311	175	6.0
311	41	4.0
312	312	1.0
312	221	1.0
313	314	8.0
313	300	2.0
313	90	8.0
313	313	13.0
313	155	9.0
313	149	12.0
313	68	9.0
314	313	8.0
314	90	16.0
314	363	16.0
314	353	4.0
314	348	12.0
314	314	32.0
314	300	16.0
314	218	8.0
314	191	12.0
314	189	16.0
314	158	12.0
314	156	16.0
314	135	16.0
314	107	16.0
314	92	12.0
314	68	16.0
314	44	16.0
314	43	12.0
314	13	16.0
315	315	16.0
315	271	16.0
315	183	12.0
315	84	12.0
316	316	16.0
316	156	16.0
316	55	16.0
317	317	9.0
317	218	9.0
317	128	12.0
317	44	6.0
318	318	4.0
318	250	6.0
318	49	8.0
319	354	6.0
319	339	4.0
319	337	6.0
319	319	4.0
319	223	6.0
319	188	4.0
319	173	8.0
319	114	4.0
319	89	4.0
319	26	6.0
319	4	4.0
320	320	18.0
320	255	9.0
320	76	9.0
322	322	9.0
322	294	9.0
322	221	9.0
322	220	12.0
322	219	9.0
322	217	3.0
322	153	12.0
322	84	9.0
322	16	9.0
323	323	25.0
323	271	16.0
323	142	12.0
323	65	16.0
323	24	12.0
325	325	1.0
327	327	16.0
329	329	16.0
331	331	16.0
333	355	8.0
333	352	32.0
333	333	41.0
333	256	12.0
333	221	8.0
333	213	32.0
333	132	8.0
333	125	28.0
333	84	20.0
333	39	12.0
335	335	16.0
337	293	12.0
337	204	12.0
337	167	9.0
337	354	9.0
337	339	6.0
337	337	18.0
337	319	6.0
337	223	9.0
337	188	6.0
337	173	12.0
337	114	6.0
337	89	6.0
337	26	9.0
337	4	6.0
338	351	9.0
338	338	9.0
338	308	12.0
338	303	3.0
338	203	12.0
338	152	12.0
338	105	12.0
339	354	6.0
339	339	4.0
339	337	6.0
339	319	4.0
339	223	6.0
339	188	4.0
339	173	8.0
339	114	4.0
339	89	4.0
339	26	6.0
339	4	4.0
340	340	16.0
340	160	12.0
341	341	8.0
341	96	6.0
343	297	8.0
343	280	9.0
343	343	25.0
344	344	9.0
344	299	9.0
344	20	12.0
345	345	4.0
345	4	4.0
345	2	8.0
346	346	9.0
348	363	12.0
348	353	3.0
348	348	18.0
348	314	12.0
348	300	9.0
348	218	6.0
348	191	9.0
348	189	12.0
348	158	9.0
348	156	12.0
348	135	12.0
348	107	12.0
348	92	9.0
348	68	12.0
348	44	12.0
348	43	9.0
348	13	12.0
350	362	8.0
350	72	8.0
350	350	20.0
350	280	16.0
350	270	16.0
350	51	12.0
351	311	12.0
351	111	16.0
351	351	25.0
351	338	9.0
351	308	12.0
351	303	3.0
351	203	12.0
351	152	12.0
351	105	12.0
352	355	8.0
352	352	32.0
352	333	32.0
352	256	12.0
352	221	8.0
352	213	32.0
352	132	8.0
352	125	28.0
352	84	20.0
352	39	12.0
353	363	4.0
353	353	1.0
353	348	3.0
353	314	4.0
353	300	3.0
353	218	2.0
353	191	3.0
353	189	4.0
353	158	3.0
353	156	4.0
353	135	4.0
353	107	4.0
353	92	3.0
353	68	4.0
353	44	4.0
353	43	3.0
353	13	4.0
354	339	6.0
354	337	9.0
354	319	6.0
354	223	9.0
354	188	6.0
354	173	12.0
354	114	6.0
354	26	9.0
354	354	18.0
354	181	9.0
354	178	3.0
354	167	9.0
354	162	3.0
354	148	9.0
354	89	15.0
354	88	9.0
354	33	3.0
354	4	15.0
355	355	47.0
355	352	8.0
355	333	8.0
355	256	6.0
355	221	4.0
355	213	8.0
355	132	4.0
355	125	6.0
355	84	4.0
355	39	6.0
360	360	4.0
360	303	4.0
360	283	6.0
360	197	8.0
360	177	4.0
360	115	6.0
360	83	4.0
360	69	6.0
360	38	6.0
360	34	6.0
361	361	9.0
361	257	9.0
361	165	9.0
361	100	9.0
362	195	8.0
362	151	6.0
362	120	8.0
362	79	8.0
362	362	20.0
362	350	8.0
362	72	16.0
363	363	16.0
363	353	4.0
363	348	12.0
363	314	16.0
363	300	12.0
363	218	8.0
363	191	12.0
363	189	16.0
363	158	12.0
363	156	16.0
363	135	16.0
363	107	16.0
363	92	12.0
363	68	16.0
363	44	16.0
363	43	12.0
363	13	16.0
364	364	1.0
364	196	3.0
364	152	3.0
364	145	3.0
364	123	3.0
364	108	4.0
364	96	2.0
364	74	2.0
365	365	16.0
367	367	16.0
