user_id,position_id,company_id,rating
1595,8532,5334,1
1596,619,5338,1
1597,8542,5341,1
1598,2225,5347,1
1599,8556,5353,1
1600,8563,183,1
1601,19,618,1
1602,59,5366,1
1603,8584,5369,1
1604,16,5383,1
1605,16,9,1
1606,16,2029,1
1607,77,12,1
1608,8623,58,1
1609,70,93,1
1610,8641,5408,1
1611,16,9,1
1612,1928,5414,1
1613,442,2023,1
1614,16,4792,1
1615,16,5429,1
1616,1928,5076,1
1617,16,336,0
1618,16,5434,1
1619,1282,2482,1
1620,8696,5448,0
1621,38,1350,1
1622,16,994,1
1623,328,552,1
1624,619,3198,1
1625,59,5467,1
1626,59,36,1
1627,2442,226,1
1628,147,4608,1
1629,8742,4722,1
1630,16,1349,1
1631,16,5487,1
1632,59,4812,1
1633,8772,5493,1
1634,927,9,1
1635,6069,3979,1
1636,16,3575,1
1637,38,38,1
1638,8810,5523,1
1639,16,9,1
1640,4378,9,1
1641,70,9,1
1642,772,5535,1
1643,70,9,1
1644,71,9,1
1645,71,3517,1
1646,927,9,1
1647,70,9,1
1648,1284,5554,1
1649,8872,5558,1
1650,8890,3344,1
1651,8906,5586,1
1652,8918,5596,1
1653,8931,5601,1
1654,8948,5616,1
1655,8970,5633,1
1656,3463,9,1
1657,16,139,1
1658,2088,9,1
1659,9009,5657,1
1660,9015,5663,1
1661,9036,1289,1
1662,9050,5696,1
1663,9071,5716,1
1664,9084,5724,1
1665,9092,5730,1
1666,16,9,1
1667,1284,5741,1
1668,59,5752,1
1669,25,9,1
1670,511,9,1
1671,9138,5767,1
1672,9151,5776,1
1673,9165,5787,1
1674,901,728,1
1675,9196,277,1
1676,16,9,1
1677,16,9,1
1678,16,74,1
1679,16,74,1
1680,9234,5837,1
1681,592,9,1
1682,4378,9,1
1683,9261,5858,1
1684,9270,2077,1
1685,9282,5873,1
1686,9292,1301,1
1687,9306,5893,1
1688,410,9,1
1689,9323,2048,1
1690,9347,5918,1
1691,8919,5924,1
1692,16,190,1
1693,16,74,1
1694,16,9,1
1695,16,9,1
1696,16,74,1
1697,16,9,1
1698,16,9,1
1699,16,9,1
1700,16,936,1
1701,59,9,1
1702,16,9,1
1703,8563,9,1
1704,147,9,1
1705,16,9,1
1706,16,2827,1
1707,16,9,1
1708,16,16,1
1709,16,9,1
1710,16,9,1
1711,16,9,1
1712,9437,9,1
1713,147,9,1
1714,16,9,1
1715,16,9,1
1716,16,3411,1
1717,16,9,1
1718,34,16,1
1719,16,9,1
1720,409,93,1
1721,227,9,1
1722,16,9,1
1723,16,16,1
1724,16,9,1
1725,16,74,1
1726,16,9,1
1727,2613,74,1
1728,16,9,1
1729,59,9,1
1730,16,9,1
1731,16,6038,1
1732,16,74,1
1733,16,74,1
1734,71,2077,1
1735,9559,9,1
1736,34,3904,1
1737,9572,4617,1
1738,287,9,1
1739,16,9,1
1740,70,327,1
1741,9591,9,1
1742,16,4910,1
1743,16,16,1
1744,16,74,1
1745,16,183,1
1746,71,9,1
1747,70,9,1
1748,16,9,1
1749,34,74,1
1750,16,74,1
1751,2613,9,1
1752,59,9,1
1753,16,9,1
1754,16,9,1
1755,59,9,1
1756,614,9,1
1757,5733,9,1
1758,9689,9,1
1759,16,16,1
1760,16,74,1
1761,3443,9,1
1762,227,9,1
1763,2192,3017,1
1764,1423,6141,1
1765,16,9,1
1766,3834,9,1
1767,59,9,1
1768,70,9,1
1769,34,74,1
1770,16,74,1
1771,9775,74,1
1772,65,9,1
1773,16,9,1
1774,3848,9,0
1775,147,9,1
1776,16,9,1
1777,957,667,1
1778,8412,9,1
1779,577,93,1
1780,8412,9,1
1781,16,74,1
1782,16,390,1
1783,9859,6116,1
1784,409,9,1
1785,417,6209,1
1786,65,9,1
1787,9881,2761,1
1788,19,9,1
1789,16,74,1
1790,9898,9,1
1791,1595,9,1
1792,2088,9,1
1793,9914,327,1
1794,16,9,1
1795,16,9,1
1796,59,9,1
1797,16,74,1
1798,19,9,1
1799,16,16,1
1800,9960,5791,1
1801,2633,6270,1
1802,59,74,1
1803,71,6286,1
1804,9996,6291,1
1805,16,9,1
1806,16,9,1
1807,25,9,1
1808,510,74,1
1809,71,58,1
1810,10047,9,1
1811,10057,327,1
1812,245,6333,1
1813,16,16,1
1814,59,226,1
1815,10093,9,1
1816,10098,5978,1
1817,42,6065,1
1818,10116,9,1
1819,10132,9,1
1820,10141,994,1
1821,10161,6391,1
1822,10169,191,1
1823,10191,226,1
1824,1176,9,1
1825,10207,6415,1
1826,10223,6426,1
1827,4309,9,1
1828,45,84,1
1829,10235,6433,1
1830,10240,9,1
1831,19,9,1
1832,34,9,1
1833,59,728,1
1834,614,93,1
1835,10292,6458,1
1836,7103,14,1
1837,16,74,1
1838,16,9,1
1839,70,9,1
1840,10332,6479,1
1841,10340,6484,1
1842,10352,226,1
1843,10362,2030,1
1844,16,74,1
1845,147,9,1
1846,34,74,1
1847,16,489,1
1848,10402,6520,1
1849,34,9,1
1850,16,9,1
1851,16,936,1
1852,10440,6544,1
1853,10453,327,1
1854,10463,6554,1
1855,2088,9,1
1856,16,3842,1
1857,10493,327,1
1858,10502,514,1
1859,10522,5978,1
1860,70,9,1
1861,10548,6595,1
1862,9234,6603,1
1863,16,75,1
1864,10587,6625,1
1865,10592,6630,1
1866,10599,6634,1
1867,16,9,1
1868,10624,6653,1
1869,10646,6672,1
1870,10657,6677,1
1871,5634,9,1
1872,10684,9,1
1873,59,6707,1
1874,3598,9,1
1875,16,58,1
1876,772,9,1
1877,10729,6726,1
1878,42,1856,1
1879,10757,6748,1
1880,10768,6757,1
1881,16,16,1
1882,38,38,1
1883,10808,327,1
1884,901,9,1
1885,10825,9,1
1886,10834,6784,1
1887,6989,6792,1
1888,10853,6795,1
1889,10866,6804,1
1890,10875,6809,1
1891,5634,9,1
1892,203,6833,1
1893,203,6845,1
1894,6159,9,1
1895,3390,6872,1
1896,16,9,1
1897,59,9,1
1898,71,58,1
1899,25,9,1
1900,65,9,1
1901,11019,9,1
1902,410,172,1
1903,7752,6932,1
1904,11040,6936,1
1905,11060,9,1
1906,11068,6956,1
1907,11075,6962,1
1908,11092,6978,1
1909,11100,6986,1
1910,16,9,1
1911,16,9,1
1912,147,9,1
1913,59,316,1
1914,783,58,1
1915,11145,7020,1
1916,11154,7027,1
1917,11171,376,1
1918,11178,93,1
1919,11187,7042,1
1920,16,9,1
1921,16,9,1
1922,71,9,1
1923,16,9,1
1924,2155,9,1
1925,59,9,1
1926,5715,9,1
1927,927,9,1
1928,11266,183,1
1929,16,3562,1
1930,11283,7096,1
1931,16,9,1
1932,2192,93,1
1933,406,9,1
1934,11303,6988,1
1935,11322,7120,1
1936,11335,9,1
1937,16,7141,1
1938,11356,7145,1
1939,10773,7147,1
1940,11365,9,1
1941,11374,7157,1
1942,11387,7170,1
1943,11405,7179,1
1944,11423,7194,1
1945,16,58,1
1946,16,75,1
1947,9006,9,1
1948,59,9,1
1949,59,9,1
1950,11496,7238,1
1951,2088,9,1
1952,11523,7249,1
1953,16,9,1
1954,11546,631,1
1955,927,9,1
1956,11132,7290,1
1957,11592,7302,1
1958,6776,7321,1
1959,11619,5,1
1960,11631,631,1
1961,11643,7346,1
1962,11655,7357,1
1963,11666,2327,1
1964,16,9,1
1965,11696,7393,1
1966,11708,7065,1
1967,11711,7406,1
1968,11729,7422,1
1969,11734,3486,1
1970,11743,7435,1
1971,11759,7449,1
1972,11767,7456,1
1973,11774,1641,1
1974,11786,7465,1
1975,11800,815,1
1976,11810,7477,1
1977,577,9,1
1978,577,93,1
1979,59,9,1
1980,16,74,1
1981,70,9,1
1982,227,7493,1
1983,210,7496,1
1984,16,9,1
1985,59,9,1
1986,10433,9,1
1987,16,9,1
1988,11871,183,1
1989,2192,93,1
1990,16,3916,1
1991,11888,3344,1
1992,59,14,1
1993,11869,9,1
1994,7430,9,1
1995,16,9,1
1996,16,9,1
1997,11934,7539,1
1998,70,9,1
1999,16,7545,1
2000,2225,7551,1
2001,65,9,1
2002,59,7566,1
2003,11986,74,1
2004,16,74,1
2005,927,9,1
2006,12004,9,1
2007,12014,7591,1
2008,12018,2077,1
2009,16,9,1
2010,1233,7603,1
2011,8413,7610,1
2012,16,7207,1
2013,12057,9,1
2014,12067,75,1
2015,2896,6103,1
2016,12083,9,1
2017,12093,7632,1
2018,2896,7640,1
2019,3417,7646,1
2020,927,9,1
2021,70,9,1
2022,12151,7671,1
2023,12158,7065,1
2024,12178,7688,1
2025,70,9,1
2026,510,7702,1
2027,12203,182,1
2028,12217,7707,1
2029,11208,9,1
2030,16,226,1
2031,12240,7720,1
2032,12249,7726,1
2033,12257,7731,1
2034,12271,3323,1
2035,9771,7737,1
2036,12291,7747,1
2037,12304,2761,1
2038,12309,7753,1
2039,783,7756,1
2040,19,866,1
2041,12332,9,1
2042,12349,9,1
2043,12363,7785,1
2044,131,277,1
2045,510,9,1
2046,19,9,1
2047,430,9,1
2048,19,9,1
2049,12414,9,1
2050,12429,3626,1
2051,16,9,1
2052,16,9,1
2053,12454,9,1
2054,12465,9,1
2055,16,9,1
2056,16,9,1
2057,16,9,1
2058,34,9,1
2059,16,9,1
2060,2576,190,1
2061,16,9,1
2062,59,9,1
2063,16,9,1
2064,19,1993,1
2065,16,9,1
2066,16,58,1
2067,16,36,1
2068,16,9,1
2069,16,9,1
2070,16,9,1
2071,16,74,1
2072,16,9,1
2073,16,16,1
2074,147,9,1
2075,16,9,1
2076,16,36,1
2077,2633,16,1
2078,16,74,1
2079,430,9,1
2080,403,32,1
2081,16,316,1
2082,59,204,1
2083,418,7898,1
2084,16,994,1
2085,12617,9,1
2086,70,9,1
2087,3617,2508,1
2088,6329,862,1
2089,19,9,1
2090,5718,108,1
2091,25,9,1
2092,12659,187,1
2093,2087,289,1
2094,59,9,1
2095,70,1111,1
2096,10097,7938,1
2097,12699,316,1
2098,16,9,1
2099,16,9,1
2100,12709,84,1
2101,16,16,1
2102,16,74,1
2103,59,9,1
2104,16,9,1
2105,10201,9,1
2106,19,16,1
2107,1683,9,1
2108,59,204,1
2109,25,9,1
2110,16,74,1
2111,16,226,1
2112,16,9,1
2113,16,93,1
2114,70,9,1
2115,12779,7974,1
2116,16,226,1
2117,133,104,1
2118,16,9,1
2119,328,552,1
2120,16,1117,1
2121,1176,9,1
2122,3284,786,1
2123,16,9,1
2124,71,58,1
2125,3361,9,1
2126,19,9,1
2127,285,9,1
2128,34,9,1
2129,8413,9,1
2130,12886,9,1
2131,406,9,1
2132,16,2496,1
2133,42,1099,1
2134,16,9,1
2135,70,93,1
2136,16,9,1
2137,221,4612,1
2138,4378,9,1
2139,16,9,1
2140,232,168,1
2141,12941,9,1
2142,2554,8064,1
2143,70,9,1
2144,38,32,1
2145,34,9,1
2146,16,9,1
2147,8919,8079,1
2148,2192,93,1
2149,234,182,1
2150,12941,9,1
2151,16,9,1
2152,13028,9,1
2153,3923,2700,1
2154,13057,9,1
2155,16,599,1
2156,70,93,1
2157,4091,9,1
2158,13097,7726,1
2159,13103,8130,1
2160,16,9,1
2161,13129,8147,1
2162,13134,8150,1
2163,16,9,1
2164,59,728,1
2165,13146,8158,1
2166,13160,204,1
2167,13171,529,1
2168,13176,9,1
2169,8413,9,1
2170,13195,1860,1
2171,13207,190,1
2172,71,9,1
2173,71,9,1
2174,16,9,1
2175,13248,9,1
2176,13260,93,1
2177,13272,9,1
2178,34,9,1
2179,12419,648,1
2180,16,9,1
2181,403,32,1
2182,42,1856,1
2183,16,9,1
2184,577,9,1
2185,75,9,1
2186,13339,8247,1
2187,184,2508,1
2188,34,582,1
2189,16,9,1
2190,406,9,1
2191,16,191,1
2192,16,9,1
2193,16,9,1
2194,5634,9,1
2195,16,8276,1
2196,42,9,1
2197,19,9,1
2198,16,58,1
2199,16,9,1
2200,16,9,1
2201,19,16,1
2202,42,1856,1
2203,16,58,1
2204,70,9,1
2205,13468,327,1
2206,16,8276,0
2207,84,9,1
2208,16,9,1
2209,13496,9,1
2210,34,9,1
2211,25,9,1
2212,13519,9,1
2213,184,1088,1
2214,13551,8339,1
2215,70,9,1
2216,12138,79,1
2217,8413,9,1
2218,13593,8362,1
2219,13612,8381,1
2220,13619,8385,1
2221,2088,9,1
2222,12138,4096,1
2223,13636,8393,1
2224,16,74,1
2225,70,9,1
2226,70,8405,1
2227,70,9,1
2228,42,9,1
2229,9362,9,1
2230,25,9,1
2231,38,32,1
2232,13710,183,1
2233,59,9,1
2234,16,9,1
2235,2088,54,1
2236,186,642,1
2237,10849,2077,1
2238,19,74,1
2239,25,9,1
2240,84,3761,1
2241,16,167,1
2242,16,74,1
2243,59,9,1
2244,9916,32,1
2245,1612,277,1
2246,70,9,1
2247,16,1252,1
2248,2917,14,1
2249,70,9,1
2250,13865,728,1
2251,4309,8520,1
2252,16,9,1
2253,16,187,1
2254,5718,183,1
2255,13909,9,1
2256,2206,303,1
2257,10193,8543,1
2258,38,168,1
2259,621,8551,1
2260,510,316,1
2261,16,9,1
2262,13961,8566,1
2263,6151,9,1
2264,16,9,1
2265,16,4252,1
2266,16,190,1
2267,16,9,1
2268,13858,8590,1
2269,14011,8597,1
2270,14021,9,1
2271,2613,9,1
2272,16,74,1
2273,14045,9,1
2274,4378,9,1
2275,14057,4104,1
2276,14072,8628,1
2277,5634,9,1
2278,14105,8651,1
2279,16,58,1
2280,14127,8658,1
2281,14140,2496,1
2282,2088,9,1
2283,38,38,1
2284,25,9,1
2285,2194,3514,1
2286,409,93,1
2287,14191,2029,1
2288,10156,4704,1
2289,14224,8706,1
2290,901,9,1
2291,592,9,1
2292,65,9,1
2293,16,9,1
2294,19,9,1
2295,14273,8727,1
2296,14295,8740,1
2297,25,9,1
2298,9877,9,1
2299,14328,8761,1
2300,16,9,1
2301,14352,8778,1
2302,14363,8788,1
2303,14385,9,1
2304,70,54,1
2305,16,190,1
2306,14416,6299,1
2307,14428,3824,1
2308,1683,8834,1
2309,71,9,1
2310,16,9,1
2311,16,74,1
2312,16,74,1
2313,14512,8878,1
2314,14538,8895,1
2315,10706,3344,1
2316,4510,8902,1
2317,16,54,1
2318,8413,9,1
2319,14598,8928,1
2320,14621,9,1
2321,14627,9,1
2322,14635,8949,1
2323,14648,8954,1
2324,16,226,1
2325,14670,8964,1
2326,927,9,1
2327,430,9,1
2328,14701,8983,1
2329,70,9,1
2330,153,8996,1
2331,14739,9014,1
2332,14757,728,1
2333,14773,9031,1
2334,14784,766,1
2335,14798,74,1
2336,9771,9049,1
2337,4962,9,1
2338,25,9,1
2339,45,32,1
2340,147,9,1
2341,71,9,1
2342,16,9,1
2343,285,58,1
2344,16,9,1
2345,16,9,1
2346,71,93,1
2347,71,9,1
2348,5890,9,1
2349,16,9,1
2350,16,9,1
2351,147,9,1
2352,16,9,1
2353,16,226,1
2354,16,9,1
2355,16,9,1
2356,16,9,1
2357,14927,9,1
2358,59,9,1
2359,16,9,1
2360,59,9114,1
2361,45,32,1
2362,186,32,1
2363,5125,9,1
2364,12031,9,1
2365,70,93,1
2366,19,9,1
2367,16,9,1
2368,5125,9,1
2369,16,9,1
2370,3491,277,1
2371,16,167,1
2372,16,3976,1
2373,16,9,1
2374,16,9,1
2375,147,9,1
2376,16,16,1
2377,70,9,1
2378,232,168,1
2379,783,2,1
2380,16,9,1
2381,59,2286,1
2382,14028,9,1
2383,199,9190,1
2384,2192,93,1
2385,772,9,1
2386,15110,9202,1
2387,1222,9208,1
2388,16,9,1
2389,59,4103,1
2390,15145,9,1
2391,12968,9,1
2392,70,9,1
2393,59,298,1
2394,16,9,1
2395,38,6516,1
2396,509,9,1
2397,2554,74,1
2398,59,4898,1
2399,14467,9261,1
2400,15242,9267,1
2401,8412,9,1
2402,16,58,1
2403,2192,93,1
2404,15285,9,1
2405,16,9,1
2406,10201,9,1
2407,5634,9,1
2408,16,9,1
2409,15346,327,1
2410,15351,9,1
2411,778,9336,1
2412,410,9,1
2413,42,4342,1
2414,3834,9,1
2415,12604,9,1
2416,15409,9364,1
2417,15427,4617,1
2418,8413,9,1
2419,15447,9,1
2420,8413,9,1
2421,15475,9390,1
2422,11208,9,1
2423,70,93,1
2424,186,1215,1
2425,15503,9,1
2426,10201,9,1
2427,12138,9411,1
2428,285,9,1
2429,15540,9419,1
2430,15549,4221,1
2431,16,58,1
2432,16,14,1
2433,70,9,1
2434,16,4101,1
2435,2214,9453,1
2436,12908,90,1
2437,15628,9,1
2438,2088,54,1
2439,8935,8544,1
2440,15662,9495,1
2441,404,187,1
2442,15686,8303,1
2443,577,9,1
2444,84,1856,1
2445,15722,9539,1
2446,15739,9549,1
2447,497,5353,1
2448,15756,58,1
2449,15766,9565,1
2450,13143,9579,1
2451,153,9592,1
2452,9006,9,1
2453,93,9609,1
2454,3361,9,1
2455,15865,9624,1
2456,15900,9,1
2457,1589,1114,1
2458,15928,9662,1
2459,410,9,1
2460,15939,9668,1
2461,15956,9678,1
2462,15978,9691,1
2463,15994,9,1
2464,16002,9699,1
2465,6996,9708,1
2466,16015,9711,1
2467,16060,9725,1
2468,16073,168,1
2469,19,9,1
2470,59,9,1
2471,16,390,1
2472,59,9,1
2473,16,9,1
2474,1585,9743,1
2475,71,9,1
2476,16,9,1
2477,16,9,1
2478,16,9,1
2479,147,9,1
2480,16128,9,1
2481,59,9,1
2482,16,9,1
2483,38,32,1
2484,71,561,1
2485,16,9,1
2486,2088,9,1
2487,45,168,1
2488,4214,191,1
2489,59,9,1
2490,772,9,1
2491,59,9,1
2492,16,9,1
2493,16,9,1
2494,16,9,1
2495,16,9,1
2496,16,9785,1
2497,16,9,1
2498,59,9,1
2499,16,9,1
2500,4749,9,1
2501,16,9,1
2502,16,16,1
2503,147,9,1
2504,59,9,1
2505,34,9,1
2506,771,9,1
2507,8412,9,1
2508,16,9,1
2509,16,9,1
2510,16,74,1
2511,16,9,1
2512,59,9817,1
2513,406,9,1
2514,45,32,1
2515,16277,74,1
2516,34,74,1
2517,16,74,1
2518,147,5959,1
2519,59,36,1
2520,16,9,1
2521,25,9,1
2522,16,9,1
2523,16338,1421,1
2524,10097,9856,1
2525,2936,289,1
2526,1157,1117,1
2527,5733,9,1
2528,16,9,1
2529,25,9,1
2530,16378,1738,1
2531,59,9,1
2532,16400,9892,1
2533,70,93,1
2534,16,9,1
2535,16,9905,1
2536,42,8233,1
2537,10433,9916,1
2538,2088,9,1
2539,5634,9,1
2540,2613,9,1
2541,16,9,1
2542,59,93,1
2543,16482,9947,1
2544,403,32,1
2545,2088,9,1
2546,59,9,1
2547,10631,8928,1
2548,59,9,1
2549,38,32,1
2550,71,6336,1
2551,42,9,1
2552,16569,3190,1
2553,2554,16,1
2554,70,9,1
2555,59,816,1
2556,509,9,1
2557,16609,10013,1
2558,2155,10019,1
2559,16,9,1
2560,16637,10029,1
2561,16649,9,1
2562,16654,3344,1
2563,7030,1538,1
2564,59,9,1
2565,2088,9,1
2566,3390,10058,1
2567,59,9,1
2568,16712,10070,1
2569,16732,9,1
2570,3550,9,1
2571,12741,10100,1
2572,45,10105,1
2573,16,9,1
2574,16776,10113,1
2575,16788,10118,1
2576,16,58,1
2577,3109,190,1
2578,16,7892,1
2579,6308,9,1
2580,2834,9,1
2581,59,9,1
2582,5634,9,1
2583,117,2327,1
2584,16,58,1
2585,16,9,1
2586,410,9,1
2587,1422,9,1
2588,16887,10187,1
2589,16903,10198,1
2590,16912,10203,1
2591,16926,10211,1
2592,16938,9,1
2593,16945,10219,1
2594,16963,10231,1
2595,16974,16,1
2596,16980,10238,1
2597,16989,967,1
2598,9771,10251,1
2599,17014,4401,1
2600,17031,967,1
2601,17047,4224,1
2602,34,9,1
2603,19,9,1
2604,2088,9,1
2605,16,9,1
2606,16,9,1
2607,16,9,1
2608,59,9,1
2609,16,9,1
2610,406,9,1
2611,16,9,1
2612,667,9,1
2613,147,9,1
2614,19,74,1
2615,59,10311,1
2616,16,9,1
2617,19,1496,1
2618,71,9,1
2619,6329,2645,1
2620,59,9,1
2621,34,9,1
2622,16,9,1
2623,59,9,1
2624,147,9,1
2625,16,93,1
2626,71,9,1
2627,16,9,1
2628,771,9,1
2629,59,2238,1
2630,34,74,1
2631,16,190,1
2632,147,9,1
2633,16,9,1
2634,19,9,1
2635,8412,9,1
2636,285,9,1
2637,16,9,1
2638,11208,9,1
2639,234,182,1
2640,59,9,1
2641,65,9,1
2642,59,316,1
2643,70,9,1
2644,147,9,1
2645,59,9,1
2646,16,9,1
2647,16,9,1
2648,16,9,1
2649,927,9,1
2650,2195,10410,1
2651,25,9,1
2652,70,93,1
2653,70,9,1
2654,59,4239,1
2655,138,108,1
2656,6640,9,1
2657,16,9,1
2658,17340,10426,1
2659,9006,9,1
2660,8753,9,1
2661,4036,9,1
2662,84,9,1
2663,59,9,1
2664,71,884,1
2665,70,9,1
2666,334,10463,1
2667,1195,9,1
2668,16,9,1
2669,59,10471,1
2670,59,9,1
2671,965,79,1
2672,38,168,1
2673,34,9,1
2674,2343,187,1
2675,619,226,1
2676,9183,557,1
2677,17489,10502,1
2678,16,9230,1
2679,758,58,1
2680,17512,10510,1
2681,5634,9,1
2682,409,9,1
2683,34,16,1
2684,17547,10533,1
2685,901,9,1
2686,71,58,1
2687,410,9,1
2688,16,16,1
2689,17607,5959,1
2690,410,9,1
2691,640,187,1
2692,16,9,1
2693,17637,10575,1
2694,17657,10592,1
2695,16,168,1
2696,2219,1570,1
2697,17678,10602,1
2698,17694,16,1
2699,17708,10621,1
2700,17724,10629,1
2701,17737,9,1
2702,2088,9,1
2703,17755,4225,1
2704,227,10660,1
2705,510,10672,1
2706,17801,10676,1
2707,17821,9,1
2708,14185,9,1
2709,14627,9,1
2710,19,226,1
2711,17873,10714,1
2712,410,9,1
2713,17906,1486,1
2714,17913,8975,1
2715,17924,7442,1
2716,14,10748,1
2717,8413,9,1
2718,14217,10768,1
2719,17976,725,1
2720,16,10784,1
2721,7752,10785,1
2722,4761,10797,1
2723,147,9,1
2724,71,9,1
2725,59,9,1
2726,577,9,1
2727,16,74,1
2728,16,16,1
2729,147,4432,1
2730,16,183,1
2731,16,9,1
2732,18050,1999,1
2733,70,93,1
2734,16,9,1
2735,2215,10832,1
2736,18074,10842,1
2737,18082,10845,1
2738,3224,3910,1
2739,70,9,1
2740,2088,6614,1
2741,11208,9,1
2742,18127,1785,1
2743,901,10872,1
2744,18157,10889,1
2745,59,10895,1
2746,16,128,1
2747,59,9,1
2748,18176,10904,1
2749,2298,10908,1
2750,18188,3575,1
2751,18198,10677,1
2752,18213,10917,1
2753,18226,9,1
2754,1423,5547,1
2755,16,1570,1
2756,16,74,1
2757,18277,182,1
2758,18288,1816,1
2759,1284,16,1
2760,16,226,1
2761,18318,10980,1
2762,18338,10993,1
2763,18349,11001,1
2764,2463,11010,1
2765,16,9,1
2766,65,9,1
2767,59,9,1
2768,18388,37,1
2769,18404,11040,1
2770,18424,11059,1
2771,9239,11066,1
2772,7960,2077,1
2773,410,9,1
2774,8413,9,1
2775,71,11092,1
2776,18477,11101,1
2777,71,11109,1
2778,2311,11117,1
2779,783,58,1
2780,18526,2023,1
2781,16,9,1
2782,70,11138,1
2783,18548,9,1
2784,11551,9,1
2785,18557,1174,1
2786,1618,11163,1
2787,15138,11173,1
2788,1683,1425,1
2789,13091,11181,1
2790,778,11190,1
2791,18629,9242,1
2792,18640,11208,1
2793,18650,11218,1
2794,14057,11223,1
2795,18667,11230,1
2796,18671,11233,1
2797,16,9,1
2798,16,9,1
2799,16,9,1
2800,147,9,1
2801,16,9,1
2802,70,9,1
2803,16,9,1
2804,16,9,1
2805,16,9,1
2806,758,390,1
2807,16152,9,1
2808,7187,9,1
2809,19,9,1
2810,927,9,1
2811,18778,9,1
2812,18783,93,1
2813,18788,226,1
2814,19,74,1
2815,25,9,1
2816,16,9,1
2817,16,728,1
2818,18822,11323,1
2819,18829,11329,1
2820,14920,14,1
2821,59,2430,1
2822,778,11351,1
2823,18870,1785,1
2824,3390,11357,1
2825,410,9,1
2826,59,9,1
2827,5634,9,1
2828,70,3017,1
2829,14,11389,1
2830,8919,11396,1
2831,18954,11405,1
2832,16,58,1
2833,153,11412,1
2834,2415,11420,1
2835,19007,11435,1
2836,16,11455,1
2837,6308,9,1
2838,9780,9,1
2839,2088,9,1
2840,16,76,1
2841,149,117,1
2842,14215,9,1
2843,2554,16,1
2844,11518,54,1
2845,5293,8566,1
2846,19127,11513,1
2847,10377,11528,1
2848,19165,11540,1
2849,19177,11547,1
2850,16,16,1
2851,59,190,1
2852,16,9,1
2853,19199,11563,1
2854,70,9,1
2855,19210,11572,1
2856,19224,11584,1
2857,3416,11595,1
2858,19245,11604,1
2859,19254,9,1
2860,19267,5061,1
2861,16,9,1
2862,16,9,1
2863,16,9,1
2864,16,9,1
2865,16,9,1
2866,16,9,1
2867,16,9,1
2868,16,9,1
2869,16,9,1
2870,16,9,1
2871,16,9,1
2872,406,9,1
2873,16,9,1
2874,147,9,1
2875,16,9,1
2876,147,9,1
2877,16,9,1
2878,147,9,1
2879,147,9,1
2880,16,9,1
2881,16,9,1
2882,147,9,1
2883,147,9,1
2884,71,9,1
2885,16,9,1
2886,147,1856,1
2887,147,9,1
2888,16,9,1
2889,772,9,1
2890,16,9,1
2891,16,9,1
2892,406,9,1
2893,19417,9,1
2894,16,14,1
2895,16,9,1
2896,70,93,1
2897,7534,9,1
2898,16,9,1
2899,16,9,1
2900,16,9,1
2901,16,9,1
2902,71,9,1
2903,16,9,1
2904,16,9,1
2905,16,258,1
2906,16,9,1
2907,71,9,1
2908,70,9,1
2909,147,9,1
2910,147,9,1
2911,16,9,1
2912,16,9,1
2913,71,9,1
2914,16,9,1
2915,147,9,1
2916,16,9,1
2917,16,94,1
2918,147,9,1
2919,147,9,1
2920,16,9,1
2921,147,9,1
2922,406,9,1
2923,406,9,1
2924,16,9,1
2925,147,9,1
2926,147,9,1
2927,16,9,1
2928,1422,9,1
2929,16,9,1
2930,16,9,1
2931,16,9,1
2932,16,9,1
2933,16,9,1
2934,16,9,1
2935,16,9,1
2936,406,9,1
2937,19588,9,1
2938,16,9,1
2939,147,9,1
2940,16,9,1
2941,71,9,1
2942,16,9,1
2943,147,9,1
2944,227,9,1
2945,406,9,1
2946,71,9,1
2947,147,9,1
2948,71,9,1
2949,5125,9,1
2950,19660,9,1
2951,16,9,1
2952,19674,54,0
2953,16,9,1
2954,25,9,1
2955,16,94,1
2956,71,9,1
2957,16,9,1
2958,406,5961,1
2959,16,9,1
2960,577,9,1
2961,406,9,1
2962,577,9,1
2963,16,94,1
2964,577,9,1
2965,227,9,1
2966,16,9,1
2967,147,9,1
2968,19745,9,1
2969,16,9,1
2970,16,9,1
2971,71,93,1
2972,227,9,1
2973,285,9,1
2974,71,5370,1
2975,71,9,1
2976,2192,93,1
2977,71,9,1
2978,147,9,1
2979,16,9,1
2980,16,9,1
2981,406,9,1
2982,16,9,1
2983,16,9,1
2984,71,9,1
2985,1422,9,1
2986,71,9,1
2987,70,9,1
2988,71,9,1
2989,16,9,1
2990,147,9,1
2991,16,75,1
2992,406,9,1
2993,71,9,1
2994,42,9,1
2995,147,9,1
2996,16,9,1
2997,19853,9,1
2998,71,9,1
2999,16,9,1
3000,16,16,1
3001,153,11952,1
3002,16,9,1
3003,16,9,1
3004,16,9,1
3005,16,9,1
3006,16,9,1
3007,16,9,1
3008,16,9,1
3009,16,9,1
3010,16,9,1
3011,16,9,1
3012,16,9,1
3013,16,9,1
3014,16,9,1
3015,16,9,1
3016,16,9,1
3017,147,9,1
3018,406,9,1
3019,16,9,1
3020,16,9,1
3021,70,9,1
3022,16,9,1
3023,16,9,1
3024,16,9,1
3025,16,9,1
3026,16,9,1
3027,16,9,1
3028,16,9,1
3029,16,9,1
3030,16,9,1
3031,16,9,1
3032,19,489,1
