id,position
18602,Solution Architect | Consultant as Enterprise Architect 
18603,Solution Architect | Consultant as Enterprise Architect 
18604,Solution Architect | Consultant as Enterprise Architect
18605,"Representant of Architect team at BIAN Event in Madrid, Spain"
18606,Representant of Architect team at Microsoft Serverless Hackfest
18607,Speaker at Microsoft Tech Summit in São Paulo 
18608,System Architect
18609,Tech Leader - IBBA
18610,Tecnical Leader
18611,Teacher
18612,System Analyst
18613,System Analyst
18614,Software Developer - Unimed
18615,Trainee of Software Developer
18616,Chief Technology Officer
18617,President
18618,Chief Technology Officer / Senior Architect
18619,Innovations Architect
18620,Senior .NET Technology Architect / Developer (Consultant)
18621,Senior .NET Application Architect (Consultant)
18622,Senior Application Architect
18623,Senior Software Engineer (Consultant)
18624,Senior Software Engineer / Lead Developer
18625,Senior Software Engineer / Lead Developer
18626,Research Assistant for Computer Science & Applied Mathematics Dept.
18627,Teaching Assistant for Computer Science & Applied Mathematics Dept.
18628,NASA Internship
18629,Sr. Enterprise Active Directory Engineer
18630,Windows Server Engineer Lead
18631,Windows Server Engineer
18632,Network Engineer
18633,Active Directory Engineer
18634,Network Consultant
18635,Network Systems Administration/Engineer (Network and Systems Integration Services)
18636,Networking Consultant
18637,Network Consultant
18638,Network Consultant
18639,Network Administrator
18640,"University Systems, Corporate Systems, Application Development and Integration"
18641,Principal / Project Director
18642,Chief Technology Officer (CTO)
18643,Senior Manager – Microsoft Practice Lead
18644,Senior Technical Manager
18645,Sr Technical Manager / Practice Manager
18646,Account Manager / Consultant
18647,Team Lead Database Administration
18648,Systems Programmer
18649,Programmer / Analyst
18650,Front End Consultant
18651,Junior Web Designer & Developer Resident
18652,Technical Intern
18653,Federal Case Manager
18654,Certified Medical Assistant
18655,Certified Medical Assistant/Back Office-Lead
18656,Senior Technical Recruiter
18657,Milestone -Vice President (Senior Technical Recruiter)
18658,Senior Technical Recruiter for Strategic Accounts
18659,Account Executive \ Technical Recruiter – For Las Vegas
18660,Sales \ Account Manager
18661,Manager of Las Vegas Sales \ Account Manager
18662,Lead Developer
18663,Sr. Programmer \ Data Specialist
18664,Sr Developer
18665,Lead Developer
18666,Data Processing Manager
18667,"Programmer (C#, SQL WPF, ASP.NET, SSRS 2014, SQL Server 2012)"
18668,Senior Technical Analyst / SQL Programmer
18669,Business Applications Coordinator
18670,"Operations Analyst, User Admin Team"
18671,Benefit Determination Specialist
18672,Retirement Solution - Pension Administration Specialist 
18673,Group Insurance Benefit Analyst
18674,Senior Customer Service Associate
18675,Data Conversion - Claims Admin Support
18676,Senior Client Service Analyst II
18677, Volunteer Facilitator
18678,Independent Consultant / Facilitator
18679,Caregiver
18680,Adjunct Instructor
18681,System Consultant/Programmer Analyst -TBA & PA Systems
18682,Software Programmer Consultant
18683,Database Analyst
18684,Graduate Teaching Assistant
18685,Software Engineer Intern (Co-op)
18686,Software Engineer Intern
18687,Graduate Assistant for CSCI 2824 Discrete Structures
18688,Software Engineer
18689,Software Engineer Intern (Co-op)
18690,Software Engineer Intern
18691,Intern
18692,Co-Founder and CTO
18693,Undergraduate Research Assistant
18694,Course Assistant
18695,Co-Founder and Chief Engineering Officer
18696,Software Engineer Intern
18697,Consultative Sales Associate: Electronics
18698,Software Engineer
18699,Lead Software Engineer
18700,Software Engineer
18701,Co-op Software Engineer
18702,Co-op Project Assistant
18703,"Software Engineer, Co-Founder"
18704,"Data Engineer, Contractor"
18705,Software Engineer
18706,Undergraduate Researcher
18707,Outreach and Founding Member
18708,"Undergraduate Researcher, HIRO Robotics Group"
18709,Tech Advisor
18710,Director of Tech
18711,HackCU Leadership
18712,Co-Founder and CTO
18713,Cashier
18714,Courtesy Clerk/Cashier
18715,High School Software Engineering Intern
18716,Teaching Assistant
18717,Summer Intern
18718,Research Assistant
18719,Project Lead
18720,Product Development Intern
18721,Software Development Engineer II
18722,Software Development Engineer I
18723,Software Development Engineer
18724,Co-Founder
18725,Data Science and Research Assistant
18726,Secretary and Community Outreach Board Member
18727,Software Engineering Intern
18728,Barista
18729,Service Staff and Bartender
18730,Staff Software Engineer
18731,Sr Software Development Engineer
18732,Software Engineer
18733,Senior Software Engineer
18734,Senior Software Engineer
18735,Sr Software Engineer
18736,Co-Founder
18737,Application Developer
18738,Web Developer
18739,Intern
18740,Lab Assistant
18741,Tech
18742,Webmaster
18743,Assistant to the Director of Labs
18744,Intern
18745,Associate Director
18746,Co-Founder
18747,Research Software Development Engineer II
18748,Software Developer R&D
18749,Research Assistant
18750,SDE Intern - IoT R&D
18751,Intern
18752,Teaching and Lab Assistant for Embedded Systems (CS 431)
18753,Sabbatical
18754,Technical Lead
18755,Sabbatical
18756,Senior Software Engineer
18757,System Architect
18758,Software Engineer
18759,I.T. Consultant
18760,Senior Developer
18761,Co-President
18762,Lead Developer
18763,Developer / Sysadmin
18764,Co-founder and CEO
18765,Software Engineer Intern
18766,Undergraduate Research Assistant
18767,High School Software Engineering Intern
18768,Machine Learning Engineer
18769,Senior Data Scientist Engineer
18770,Software Engineering Manager
18771,Software Researcher
18772,General Manager
18773,Software Engineer/Researcher
18774,Modeler/Software Engineer
18775,Teaching Assistant
18776,Software Engineer
18777,Computer Science Tutor
18778,Silicon Design Engineer
18779,Software Engineer
18780,Undergraduate Teaching Assistant
18781,Firmware Team Co-Lead
18782,Wildfire Combustion Research Intern
18783,"Perception Lead, Robotics AI"
18784,Engineering Manager
18785,Senior Lead Engineer
18786,Software Engineer / Co-founder
18787,Research Assistant
18788,Machine Learning Robustness Analysis Intern
18789,Co-Founder & Co-Host
18790,AI Ethics (FATE) Research Intern
18791,AI Ethics Expert & Consultant
18792,Data Science Intern
18793,Machine Learning (ML) Ethics Researcher
18794,Research Assistant for the Ethics + Emerging Sciences Group
18795,Software Engineering Intern (Backend / Full Stack)
18796,"Data Privacy & Business Analyst, Software Engineer"
18797,Software Engineering Intern (Front End)
18798,Website Developer
18799,Computer Science Teacher
18800,Software Engineer
18801,Production Team Member
18802,Intern
18803,Senior Software Engineer
18804,Senior Staff Software Engineer
18805,Engineering Manager
18806,Senior Software Engineer
18807,Lead Software Engineer
18808,Co-Founder / Engineering / Product
18809,Software Engineer
18810,Software Engineer
18811,Earn-Learn Apprenticeship
18812,Intern Software Developer
18813,Postdoctoral Research Associate
18814,Co-President
18815,"Research Assistant, Ph.D. program in Physics"
18816,Product Manager - Azure Monitor
18817,Program Manager 2- Office 365 
18818,Sr. Account Executive/ Sales Engineer
18819,Co Founder
18820,Co Founder
18821,Sales Manager
18822,Research Assistant | Data Technician
18823,GIS Analyst
18824,Imagery Technician 
18825,GIS Technician II
18826,GIS Analyst 
18827,Imagery Analyst
18828,Engineer in Remote Sensing and Professor Assistant
18829,Code Reviewer
18830,Product Engineer
18831,Co-founder & CEO
18832,Contract Software Engineer
18833,Lead Software Engineer
18834,Software Engineer
18835,Software Engineering Intern — NT Kernel Security
18836,Software Engineering Intern
18837,Learning Assistant
18838,Social Media Intern
18839,Aquatics Deck Supervisor
18840,Swim Instructor & Life Guard
18841,"Head of Product, Partnerships & Developer Relations "
18842,"Principal Manager, Product Management - Alexa"
18843,Product Management and Strategy
18844,Co-Founder
18845,"Principal Manager, Product Management"
18846,Product Manager
18847,Senior Software Engineer
18848,"Co-Founder, CTO"
18849,Investor
18850,Technical Advisor
18851,"Co-Founder, CTO"
18852,Entrepreneur
18853,Software Engineer
18854,"Co-Founder, CTO"
18855,Co-Founder & Lead Developer & Evangelist
18856,Organiser
18857,Development Team Leader / Project Manager
18858,Translator
18859,Software Specialist
18860,Network administrator
18861,Web Developer
18862,Chief Technology Officer
18863,Assistant Professor
18864,Postdoctoral Associate
18865,PhD Candidate
18866,Software Engineer I
18867,Software Design Engineer Intern
18868,Extreme Blue Technical Intern
18869,Co-op Preprofessional Programmer
18870,Private Investor
18871,Sr. Software Engineering Manager
18872,Lead Site Reliability Engineer
18873,Cloud Software Engineer
18874,DevOps Software Engineer
18875,Founder / Project Manager
18876,"VP, Operations"
18877,Art Director
18878,Pre-Press Manager
18879,Graphic Design Manager
18880,Graphic Designer
18881,Owner
18882,Chief Technology Officer
18883,"Product Designer, Senior Engineer, Platform Architect, Lead Developer (Unity XR, mobile, full-stack)"
18884,Product Designer / Developer / Rendering Artist (Unity XR)
18885,"Product Designer, Unity AR Developer (Magic Leap)"
18886,Product Designer / Developer / Physics Modeling (Unity)
18887,"Co-founder, Board Member"
18888,"Co-Founder, CTO"
18889,Hololens Product Design / Development (Unity XR)
18890,"Product Designer, Full Stack Engineer (AI)"
18891,Adviser / Product Designer / Developer (Unity XR)
18892,"Technical Lead, UX Designer, Developer (Unity XR/mobile)"
18893,Team Lead / Senior Developer (pure JavaScript)
18894,Product Designer for Project Cyborg Prototype (full-stack)
18895,Product Designer / Developer (full-stack)
18896,Product Designer / Developer (full-stack)
18897,"Creative Director, Product Designer, Full-Stack Developer"
18898,Front-End Developer
18899,Senior Software Engineer
18900,Senior Software Developer
18901,"Project Lead, Multimedia Developer, Video Editor, Music Composer, Audio Engineering, Talent Director"
18902,"Consultant, CRM Solution Dev"
18903,Senior Technical Consultant
18904,CRM Developer/Technical Consultant
18905,Contract Developer
18906,Intern
18907,Co Founder and Software Developer
18908,Student Fundraiser
18909,"Co-Founder, CEO"
18910,One Year International Intern
18911,Senior Manager of Product Management - Sustainability
18912,Regional Leader - MENAT & India Corporate Women Network
18913,Staff Technical Product Manager - Digital CX Supply Chain
18914,Staff Technical Product Manager - OFS Global Ecommerce
18915,Country Leader - UAE Corporate Women Network
18916,Co-Founder & Managing Director
18917,Digital Technology Leadership Program (DTLP)
18918,DTLP - Technical Product Manager
18919,DTLP - Software Engineer
18920,DTLP - ERP Project Manager
18921,DTLP - Developer & Data Analyst
18922,Teaching Assistant
18923,Guest Speaker at TEDx Women AudinSquare
18924,Teaching Assistant of Compiler Design Course
18925,Web Developer Intern
18926,Digital Technology Intern
18927,Databases Developer Intern
18928,Information Technology Intern
18929,Principal Incubation Lead @ Windows Labs
18930,Director of Area 51 Innovation Lab
18931,Blockchain Product Engineer
18932,CEO/Co-Founder
18933,Product & Development Lead
18934,Founder
18935,Research Assistant
18936,President
18937,"Co-Founder, President"
18938,"Board Member, Marketing Consultant, Programmer, Writer"
18939,"Founder, President, Programmer"
18940,"Software Project Leader, Software Engineer"
18941,"Project Leader, Software Developer"
18942,"Software Designer, Programmer"
18943,Programmer
18944,Director
18945,Co-Founder and Director
18946,Founder and Director
18947,Education Technology Consultant
18948,Research Scientist
18949,Research Scientist
18950,Global Learning Researcher
18951,Research Assistant
18952,Director of the Sao Paulo branch
18953,Software Engineer
18954,CTO and Co-Founder
18955,General Partner
18956,Entrepreneur In Residence
18957,SVP Technology and Platform Strategy
18958,Board Member and Acting CTO
18959,"Co-founder, President, CTO"
18960,"VP, Engineering"
18961,"Board Member, co-founder and CTO"
18962,Group Manager - Transpoint
18963,Development Lead
18964,SDE
18965,"Director of Product Management, Ads Core Machine Learning"
18966,General Manager - Modern Work Customer Co-Innovation
18967,"GM, MSR Foundry99"
18968,Director of Technical and Business Operations at Microsoft Research
18969,Product architect
18970,Software Engineer
18971,Co-Founder
18972,Real Estate Investor
18973,Business and Executive Coach
18974,Senior Business Analyst and Project Manager
18975,Vice President
18976,Software Development Manager / Technical Project Leader
18977,Software Engineer
18978,Software Engineer
18979,Software Test Engineer
18980,Substitute Teacher
18981,Front End Cashier
18982,Substitute Teacher
18983,Owner/President
18984,Substitute Teacher
18985,tutor
18986,Server Support Specialist
18987,Advanced Tech Support
18988,Cashier
18989,Programmer
18990,Instructor
18991,Tutor
18992,Instructional Design Center Assistant
18993,Tech
18994,Head Epistle Reader
18995,Webmaster
18996,Sponsorship Chairperson for Annual Greek Food Festival
18997,Sponsorship CO-Chairperson for An Evening to Remember
18998,Volunteer Board of Directors
18999,Volunteer Welcome Desk
19000,Board Member and Recording Secretary
19001,Layout Technician
19002,Owner/President
19003,"Iphone, Ipad and Ipod Touch Analyst"
19004,Webmaster
19005,VIS clerk(volunteer information service) Seasonal
19006,Volunteer reader(when time allows)
19007,Chairman/Chief/Director General
19008,Chairman Tech Startups Advisory Board/Chief of Tech Investments
19009,Chief AI & BlockChain Consultant/Adviser 
19010,Chief Ethical AI Expert/President 
19011,Distinguished Visiting Professor
19012,Distinguished Visiting Professor
19013,Chancellor/Honorary Distinguished Chair Professor 
19014,Chairman Board and Co-CEO
19015,Founder/Chief Executive/President
19016,Founder/Chief EdTech Consultant/Chancellor/Honorary Distinguished Professor 
19017,"Independent Consultant, Researcher, Developer, Coach, Writer, Trainer, Speaker"
19018,Founder/Chief Data Scientist
19019,Faculty Member/Professor/Advisor
19020,Chief Innovation Consultant/Strategist
19021,Co-Founder
19022,Visiting Faculty Member/Visiting Professor 
19023,Co-Founder/Lead Consultant
19024,Lead Researcher/Research Professor
19025,Chief Research Consultant
19026,Founder and Chairman
19027,Software Engineer
19028,Software Engineer Intern
19029,Student
19030,Career Transition and Education
19031,Career Transition and Education
19032,Principal Applications Engineer
19033,Senior Applications Engineer
19034,Senior/Lead Application Developer
19035,Senior Analyst/Programmer
19036,Principle Program Manager
19037,Product Unit Manager
19038,Development Manager
19039,Test Manager
19040,Development Manager
19041,"Developer, Test & Customer Support Manager"
19042,Software Development Manager
19043,Software Developer
19044,Software Developer
19045,Sr. iOS Software Developer
19046,Sr. Technical Program Manager II
19047,Group Manager
19048,Program Manager
19049,Owner / Software Developer
19050,Project Engineer
19051,"Software Engineer Intern (Erlangen, Germany)"
19052,"Electrical Engineer Intern (Denver, CO)"
19053,"Vice President, Engineering"
19054,Technical Product Owner / Program Manager
19055,"Senior Manager, Engineering & Seattle Site Director"
19056,"Vice President / Senior Director, Engineering"
19057,"Co-founder, Producer, Designer, Coder"
19058,Software Manager
19059,Microsoft Program Manager (contractor)
19060,Lead Software Engineer
19061,Lead Software Engineer
19062,Game Development Instructor
19063,Software Engineer
19064,Software Engineer
19065,Software Engineer
19066,Software Engineer
19067,Avionics Technician (AT)
19068,Director of Engineering
19069,Software Development Manager III
19070,Software Development Engineer III
19071,Senior Software Engineer
19072,Computer Programmer
19073,Software Engineer: Co-op
19074,Software Engineer
19075,Co-Founder
19076,Co-Founder
19077,Summer Analyst
19078,Director Of Technology
19079,Startup Resources Member
19080,Innovation Dojo Member
19081,Summer Software Engineer
19082,Research Committee Member
19083,Management and Technology Summer Institute
19084,"Intern, Health Care Technology Division"
19085,Co-Owner
19086,Global Black Belt Manager - Strategic Open Source Data Workloads
19087,Senior Director - Americas Timezone Mission-Critical and Cloud Compete
19088,National Director - Data Platform
19089,Data Platform Sales Manager
19090,"Data Architect, Retail Stores"
19091,Director of Sales
19092,District Sales and Marketing Manager
19093,Specialist Sales Manager
19094,Developer Evangelist Manager
19095,Principal
19096,Software Developer
19097,Chief Technology Officer
19098,Head of Customer Engagement
19099,Strategic Advisor to the CTO
19100,Senior Developer
19101,UI Engineer
19102,Senior Developer
19103,Software Developer
19104,Senior Engineer
19105,Co-Founder
19106,Co-Founder/CTO
19107,Co-Founder
19108,Co-Founder
19109,"SVP Engineering and CTO, Salesforce Marketing Cloud"
19110,"CTO and SVP Engineering, Salesforce DMP"
19111,Founder & CTO
19112,Chief Technology Officer
19113,Senior Architect
19114,Architect
19115,Senior Software Engineer
19116,Software Engineer
19117,Software Engineer
19118,Software Engineer
19119,Senior Project Manager
19120,Senior Information Technology Project Manager
19121,Senior IT Project Manager
19122,Program Manager
19123,Project Manager (Contractor)
19124,Financial Representative
19125,Senior Bank Teller
19126,Cashier
19127,Solutions Factory Lead - Foundations Program
19128,Special Advisor
19129,Business Analyst
19130,Sr. Global Enterprise Solutions Architect
19131,Microsoft O365 Engineer
19132,Sr. Enterprise Solutions Architect - Remote Contractor
19133,CEO
19134,O365 Architect/Specialist - Purdue Pharmaceuticals
19135,Senior Solutions Architect
19136,Project Server Technical Lead - JPMC
19137,Sr. Enterprise Solutions Architect
19138,Sr. Enterprise Solutions Architect
19139,Sr. Enterprise Solutions Architect
19140,Sr. Enterprise Network Administrator
19141,Principal Consultant - SharePoint Enterprise Deployments
19142,Director of Information Technology
19143,Principal Consultant with Microsoft Natl. Practice
19144,Enterprise Project Management Deployment Specialist
19145,Senior IT Developer
19146,FrontPage Website Admin and DSL Coordinator
19147,Legal Yeoman
19148,Sr. Security Analyst
19149,Contract Sr. Security Engineer on assignment at HealthMap Solutions
19150,Contract Sr. Security Threat Analyst on assignment at Guidewell Florida Blue
19151,Directory Services Architect/Engineer/Security Specialist
19152,Contractor Security Engineer | Systems Admin
19153,Contractor Integration Engineer
19154,Contractor Application Engineer
19155,Contractor Microsoft System Engineer
19156,Principal Systems Admin Application Specialist
19157,Contractor General IT Systems Administrator
19158,IT Systems Administrator and IT Department
19159,Quality Assurance Analyst - Chemist
19160,Independent Mortgage Loan Officer/Underwriter/Mortgage Escrow Officer
19161,Software Engineer
19162,Systems Analyst
19163,Assitant LAN Administrator
19164,Graduate Teaching & Research Assistant
19165,Director of Business Architecture 
19166,Director of DC & Cloud Solutions
19167,Senior Territory Account Manager
19168,Sr. Account Delivery Executive
19169,Executive Manager - IT Managed Services
19170,IT Planning & Support Senior Supervisor
19171,Senior Software Engineer
19172,Database Analyst Internship
19173,BI student
19174,.Net Developer
19175,Systems Security Administrator
19176,Undergraduate Student
19177,Co-owner and CxO
19178,Board Member
19179,Board Member
19180,Chapter President
19181,CEO
19182,Director
19183,Regional Manager
19184,Director of Marketing
19185,Director of Marketing/General Manager
19186,Product Manager
19187,Financial analyst/programmer
19188,CTO
19189,VP of Engineering
19190,CTO
19191,"General Manager, Advertisement & Recommendation"
19192,Software Design Engineer I
19193,Lead Software Engineer
19194,Production Support Engineer
19195,Intermediate Azure Developer
19196,Intermediate Java Developer
19197,Software Developer
19198,Web Team
19199,Software Engineering Technologist and Developer 
19200,Principal Software Engineer R&D
19201,Software Development Manager (contract)
19202,Sr. Software Engineer 
19203,Lead Software Engineer
19204,Principal Software engineer.
19205,SOFTWARE AND MAMAGEMENTCONSULTANT
19206,Technical Leader (software engineering - Video Platforms) 
19207,UI Development Manager
19208,Project Manager and Technical Lead
19209,Experience prior to 1999
19210,Technical Operations Assistant
19211,Tech Support and Repairs Specialist
19212,Production Manager
19213,IT Systems Administrator and Software Developer
19214,Luthier
19215,Production Manager
19216,IT Systems Administrator and Assistant Manager
19217,Electrician
19218,Sound Engineer and Video Editor
19219,Mechanical and Architectural CAD Technician
19220,Backline Guitar Technician
19221,Franchise Manager
19222,Electronics Technician
19223,Internship in the Production department
19224,"Regional VP, Sales Engineering - Americas"
19225,"Thought Leader Atlanta, GA - Raleigh, NC"
19226,"Sr. Director, Global Pre-Sales"
19227,Founder / CTO
19228,Director of Field Operations
19229,"Director & Sr. Sales Engineer, Technical Sales"
19230,"Director, Technical Sales"
19231,Founder
19232,"Manager, Sales Engineering"
19233,Sales Engineer
19234,Systems Analyst
19235,Web Developer
19236,Sr. Solution Architect
19237,Dynamics NAV Analyst/Developer
19238,Dynamics NAV Consultant/Developer/Trainer
19239,Dynamics NAV Software Developer/Consultant/Trainer
19240,Technical Learning Guide
19241,Technical Learning Guide
19242,Navision Software Developer/Consultant
19243,Technical Learning Guide
19244,Software Developer
19245,Guitarist
19246,Software Developer - SharePoint
19247,SharePoint Support Administrator
19248,SharePoint Developer
19249,Sr. SharePoint Specialist
19250,Web & SharePoint Support Specialist
19251,.Net Web Applications Developer
19252,Information Technology Specialist
19253,Manufactoring Specialist
19254,General Manager - Consumer and Devices Sales and Marketing
19255,Head of the OEM and Distribution Sales and Marketing
19256,General Manager - Microsoft Mobile Devices Division (former Nokia Mobile)
19257,Head of Open Distribution - Microsoft Mobile Devices Division
19258,Operator Channels Director
19259,Job Rotation at MS UK's Retail Sales and Marketing division
19260,Communications Sector Director
19261,Senior Account Executive
19262,Account Manager
19263,"Job Rotation - Telecommunication sales development manager (Atlanta, GA - USA)"
19264,Product Manager
19265,Technical assistance engineer
19266,Intern
19267,Regional Project Manager
19268,"APC by Schneider Electirc, Technical Support Engineer Level 4"
19269,IT Engineer
19270,IT Instructor
19271,Microsoft System Engineer/Network Engineer
19272,Consultant
19273,Server Software image download engineer
19274,IT Department Head/ Instructor
19275,IT Instructor
19276,IT Instructor
19277,Electronics Instructor
19278,Department Head/Electronics Instructor
19279,Software Engineer
19280,Graduate Assistant
19281,Graduate Research Assistant
19282,Software Development Engineering Intern
19283,Software Developer & Assistant Manager
19284,Project Trainee
19285,Online Intern
19286,Software Development Engineer
19287,Software Developer In Test
19288,Software Development Intern
19289,Full Stack Developer (Co-op)
19290,Teaching Assistant
19291,Software Engineer Intern
19292,Technology Consulting Mentee
19293,Google CodeU Mentee
19294,Software Engineer
19295,Software Developer Intern
19296,Software Developer Intern
19297,Software Developer Intern
19298,Web Developer
19299,Director of Software Engineering
19300,Student Software Engineer
19301,Project Manager
19302,Software Engineering Intern
19303,Software Engineering Intern
19304,DevOps Engineering Intern
19305,"Teaching Assistant, Python"
19306,President
19307,Software Engineering Intern - MacOS
19308,Intern
19309,Researcher and Assistant Curator
19310,Software Developer
19311,Software Developer
19312,CSE Tutor
19313,Software Engineering Intern
19314,Software Engineer
19315,Lead Software Engineer
19316,Senior Full Stack Engineer
19317,Contract Software Engineer
19318,Senior Software Engineer | Founder
19319,Information Technology Consultant
19320,Software Developer
19321,Intern Engineer
19322,Software Engineer
19323,Software Engineer Intern
19324,Software Engineer Intern
19325,Graduate Teaching Assistant
19326,Teaching Associate
19327,Software Developer
19328,Research Intern
19329,Research Assistant
19330,Student Software Developer
19331,Software Engineering Intern
19332,Software Engineer 3
19333,Software Engineer 2
19334,Software Developer Co-op
19335,"Assessment Research Assistant, Library Department"
19336,Application Developer
19337,Software Engineer
19338,Graduate Engineering Trainee
19339,Treasurer
19340,Creative Designer
19341,Software Engineer
19342,Software Engineering Intern
19343,Master's in Electrical Engineering
19344,Software Developer Intern
19345,Electrical Engineering Intern
19346,Bachelor's in Electrical Engineering
19347,Intern
19348,Intern
19349,Team Leader
19350,Research Assistant
19351,Software Engineer
19352,Software Engineer
19353,Teaching Assistant of Algorithms Course
19354,Associate Web Developer
19355,Research Assistant
19356,Software Developer
19357,"SDE II, Video Products"
19358,"Research Assistant, Machine Learning"
19359,Technology Developer Intern
19360,Advanced Career Education Program Dev
19361,Software Developer II
19362,Undergraduate Course Assistant
19363,Graduate Research Assistant
19364,Senior Software Developer
19365,Graduate Student Assistant
19366,Core Services R&D Intern
19367,Application Developer
19368,Team Lead and Team Member
19369,Intern
19370,Joint Secretary and Software Developer 
19371,Mentor
19372,Head Of Web Development
19373,Mentor
19374,Full Stack Developer
19375,Software Engineering Intern
19376,Software Engineering Intern
19377,Software Engineer
19378,Research Assistant
19379,Research Intern - Machine Learning
19380,Software Developer Intern
19381,Full-stack Developer
19382,Software Development Engineer
19383,Research Assistant
19384,Software Engineer Intern
19385,Research Assistant
19386,Teaching Assistant
19387,"Software Test Automation Associate,Student"
19388,Software Engineer II
19389,Software Engineer II
19390,Software Engineer I
19391,Software Developer Intern
19392,"Undergraduate Researcher, Software Development Intern"
19393,Learning Assistant
19394,Software Development Engineer
19395,Software Engineer Intern
19396,Graduate Research Assistant
19397,Research and Software development Intern
19398,Technical Team Member
19399,Software Developer Internship
19400,Site Reliability Engineer Intern
19401,Software Developer Intern
19402,Undergraduate Teaching Assistant
19403,Senior Software Engineering Consultant
19404,Senior Software Engineer Technical Lead
19405,Webmaster/Tutor
19406,Research Programmer
19407,Founding Team
19408,Software Developer
19409,Research Intern
19410,"Founder, BITS Pilani Goa Chapter"
19411,Software Engineer Intern
19412,Student
19413,Software Engineer Intern
19414,Project Intern
19415,SW Developer Intern
19416,Software Engineering Intern
19417,Software Dev
19418,Senior Software engineer
19419,Senior Software Engineer
19420,Software Engineer
19421,Software Developer Co-op 
19422,Software Engineer
19423,Android Developer Intern
19424,Software Engineering Intern
19425,Project Student
19426,Open Source Developer
19427,Senior Software Developer
19428,Senior Software Developer
19429,Software Developer
19430,Software Developer
19431,Software Developer
19432,Software Developer
19433,Software Developer Intern
19434,Graduate Teaching Assistant
19435,Software Engineer
19436,Web Developer Internship
19437,Associate Software Engineer
19438,Java Software Developer Intern
19439,Software Engineer II
19440,Freelance Software Engineer
19441,Software Engineer Immersive Student / In-house Developer
19442,Operations Manager
19443,Operations Coordinator
19444,Project Lead for Microsoft Research
19445,UX Intern
19446,Software Developer (R&D)
19447,Mobile Engineering Intern
19448,Senior Software Engineer (Remote)
19449,Software Developer in Test (intern)
19450,Developer
19451,Network Security Engineer (Intern)
19452,IT & Quality Assurance
19453,Article Contributor
19454,Business Intelligence Intern
19455,Data Integration Intern
19456,Grader: Introduction to Computer Science Theory
19457,Intern
19458,Student Activities Coordinator
19459,Applied Methods and Research Experience (AMRE) Associate
19460,HR Summer Intern
19461,Welfare Committee Chairperson
19462,Summer Intern
19463,Summer Intern
19464,Software Engineer
19465,Software Engineering Intern
19466,Software Developer Co-Op
19467,Assistant System Engineer Trainee
19468,Application Developer
19469,Data Analyst & Engineer Intern
19470,Software Developer Intern (Android)
19471,Computer Science Teacher Assistant
19472,Software Engineer
19473,Full Stack Software Developer
19474,Full-Stack Software Engineering Intern
19475,Research Assistant
19476,Student Assistant
19477,Visiting Faculty - Python & Machine Learning
19478,"Software Engineer - Mobile, Web and DevOps"
19479,Software Engineer Intern
19480,Student Ambassador - Campus Evangelist
19481,Co-Founder & Technical Artist
19482,Associate Vice President - Application Developer
19483,Software Engineer
19484,Software Developement Intern
19485,Software Developer
19486,Software Engineer
19487,Full Stack Developer
19488,Intern
19489,.Net Developer Intern
19490,Software Engineer
19491,Software Developer
19492,Software Developer
19493,Emerging Solutions and Architecture
19494,"Associate Consultant, End User Computing"
19495,Grader
19496,"Data Analyst, Alumni Association"
19497,Data Science Intern
19498,Business Intelligence Consultant
19499,Intern
19500,"Software Engineer, Backend"
19501,Software Developer ( co-op )
19502,Security Analytics Engineer Intern
19503,Research Assistant
19504,Senior Software Engineer
19505,Senior Software Engineer
19506,Software Developer II
19507,IT Specialist
19508,Partner
19509,Data Network Specialist Non-commissioned Officer
19510,IT Contractor
19511,IT contractor
19512,Software Developer
19513,Intern
19514,Software Engineer
19515,Intern
19516,Summer Intern
19517,Lead - Software Engineer(Lead Developer)
19518,Team Lead Developer
19519,Sr Software Developer
19520,Software Engineer II
19521,Lead Software Engineer
19522,Web Developer
19523,Software Developer
19524,Graduate Assistant
19525,Computer Engineer
19526,Software Developer Intern
19527,Student employee
19528,Co-founder and Software Developer
19529,Web Application Developer
19530,Front-End Developer
19531,Graduate Teaching Assistant
19532,Graduate Research Assistant
19533,Web Application Developer
19534,Software Developer
19535,Java Developer
19536,Software Engineer - ML
19537,Software Developer Intern
19538,Full Stack Developer Intern
19539,Graduate Research Aide
19540,Software Development Engineer
19541,"President (General Secretary), EEA"
19542,Engineering Intern
19543,Software Engineer
19544,Software Developer
19545,Software Engineering Intern
19546,IT Intern
19547,Software Engineer
19548,Technology Consultant
19549,Engineering Intern
19550,Full Stack Software Engineer (.Net)
19551,Software Engineer Intern
19552,Web Development Intern
19553,Mobile Development Intern
19554,Software Engineer Intern
19555,Software Engineer Intern
19556,Software Engineer Intern
19557,Software Developer Co-op
19558,Software Engineer
19559,Senior Software Developer Engineer in Test
19560,Software Test Engineer
19561,Software Developer
19562,"Graduate Intern, Information Systems"
19563,Software Engineer
19564,Co-Founder
19565,Intern
19566,Software Developer Intern
19567,Mobile Application Intern
19568,Software Developer
19569,Software Developer and Support
19570,Teaching Assistant
19571,Research Assistant
19572,Engineer
19573,Software Developer (Co-op)
19574,Software Developer
19575,Software Developer (Science Fair Participant)
19576,Software Engineer Co Op
19577,Software Engineer Co Op
19578,Full Stack Software Developer
19579,Software Engineering Intern
